M,N,cutoff,model,observed_value,proof_step,slack_factor,theoretical_bound
8,133,0,B_exact_finite_discrete_gaussian,1.98288972274762,omitted_gate_triangle,1.9804383329728237,3.9269908169872414
8,133,0,B_exact_finite_discrete_gaussian,1.9999999999999993,product_tensor_triangle,3.9269908169872427,7.853981633974483
8,133,0,B_exact_finite_discrete_gaussian,0.9546590562243678,prepared_state_restriction,2.094988767937641,1.9999999999999993
8,133,0,B_exact_finite_discrete_gaussian,0.0803407871061355,measurement_data_processing,11.882620156100785,0.9546590562243678
8,133,0,B_exact_finite_discrete_gaussian,0.26667179302931243,sample_union_vs_hellinger,2.1089051202394375,0.5623855097429485
8,133,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.26667179302931243
8,133,1,B_exact_finite_discrete_gaussian,0.7653668647301793,omitted_gate_triangle,1.0261721529770311,0.7853981633974483
8,133,1,B_exact_finite_discrete_gaussian,1.4142135623730947,product_tensor_triangle,1.1107207345395917,1.5707963267948966
8,133,1,B_exact_finite_discrete_gaussian,0.4551916689564455,prepared_state_restriction,3.106852912346276,1.4142135623730947
8,133,1,B_exact_finite_discrete_gaussian,0.02655747580097173,measurement_data_processing,17.139869480358904,0.4551916689564455
8,133,1,B_exact_finite_discrete_gaussian,0.09884390585416583,sample_union_vs_hellinger,1.880766740248834,0.1859023306068021
8,133,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.09884390585416583
8,133,2,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
8,133,2,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
8,133,2,B_exact_finite_discrete_gaussian,4.2146848510894035e-08,prepared_state_restriction,0.0,0.0
8,133,2,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,4.2146848510894035e-08
8,133,2,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
8,133,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
8,161,0,A_uniform_hard_box,1.98288972274762,omitted_gate_triangle,1.9804383329728237,3.9269908169872414
8,161,0,A_uniform_hard_box,1.9999999999999993,product_tensor_triangle,3.9269908169872427,7.853981633974483
8,161,0,A_uniform_hard_box,0.9588447663449515,prepared_state_restriction,2.0858433713142723,1.9999999999999993
8,161,0,A_uniform_hard_box,0.15570175798829355,measurement_data_processing,6.15821413151316,0.9588447663449515
8,161,0,A_uniform_hard_box,0.6351056220900708,sample_union_vs_hellinger,1.5745412498618692,1.0
8,161,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.6351056220900708
8,161,1,A_uniform_hard_box,0.7653668647301793,omitted_gate_triangle,1.0261721529770311,0.7853981633974483
8,161,1,A_uniform_hard_box,1.4142135623730947,product_tensor_triangle,1.1107207345395917,1.5707963267948966
8,161,1,A_uniform_hard_box,0.4556382296502428,prepared_state_restriction,3.1038079562785454,1.4142135623730947
8,161,1,A_uniform_hard_box,0.047731640976587164,measurement_data_processing,9.545832079683533,0.4556382296502428
8,161,1,A_uniform_hard_box,0.2164566714789519,sample_union_vs_hellinger,1.5435952357264253,0.33412148683611015
8,161,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.2164566714789519
8,161,2,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
8,161,2,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
8,161,2,A_uniform_hard_box,2.1073424255447017e-08,prepared_state_restriction,0.0,0.0
8,161,2,A_uniform_hard_box,0.0,measurement_data_processing,,2.1073424255447017e-08
8,161,2,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
8,161,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
8,161,0,B_exact_finite_discrete_gaussian,1.98288972274762,omitted_gate_triangle,1.9804383329728237,3.9269908169872414
8,161,0,B_exact_finite_discrete_gaussian,1.9999999999999993,product_tensor_triangle,3.9269908169872427,7.853981633974483
8,161,0,B_exact_finite_discrete_gaussian,0.9546537751341072,prepared_state_restriction,2.095000357296073,1.9999999999999993
8,161,0,B_exact_finite_discrete_gaussian,0.072583995333447,measurement_data_processing,13.15240048096662,0.9546537751341072
8,161,0,B_exact_finite_discrete_gaussian,0.30966976295642645,sample_union_vs_hellinger,1.640741293187291,0.508087967334129
8,161,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.30966976295642645
8,161,1,B_exact_finite_discrete_gaussian,0.7653668647301793,omitted_gate_triangle,1.0261721529770311,0.7853981633974483
8,161,1,B_exact_finite_discrete_gaussian,1.4142135623730947,product_tensor_triangle,1.1107207345395917,1.5707963267948966
8,161,1,B_exact_finite_discrete_gaussian,0.4551916689564455,prepared_state_restriction,3.106852912346276,1.4142135623730947
8,161,1,B_exact_finite_discrete_gaussian,0.017628835126892888,measurement_data_processing,25.820859159437486,0.4551916689564455
8,161,1,B_exact_finite_discrete_gaussian,0.06730670020129663,sample_union_vs_hellinger,1.833425877649443,0.1234018458882502
8,161,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.06730670020129663
8,161,2,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
8,161,2,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
8,161,2,B_exact_finite_discrete_gaussian,4.470348358154297e-08,prepared_state_restriction,0.0,0.0
8,161,2,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,4.470348358154297e-08
8,161,2,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
8,161,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,55,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,55,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,55,0,A_uniform_hard_box,0.9927194661163714,prepared_state_restriction,2.0146678576015242,1.999999999999999
16,55,0,A_uniform_hard_box,0.5512260265753941,measurement_data_processing,1.8009299602267455,0.9927194661163714
16,55,0,A_uniform_hard_box,0.9963866662673716,sample_union_vs_hellinger,1.0036264372607118,1.0
16,55,0,A_uniform_hard_box,0.421875,distribution_bound_vs_factor_event,2.361805431152288,0.9963866662673716
16,55,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,55,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,55,1,A_uniform_hard_box,0.7408368808111846,prepared_state_restriction,2.6996496149193936,1.9999999999999991
16,55,1,A_uniform_hard_box,0.269797038129302,measurement_data_processing,2.7459044248518905,0.7408368808111846
16,55,1,A_uniform_hard_box,0.866645440665657,sample_union_vs_hellinger,1.1538744140070887,1.0
16,55,1,A_uniform_hard_box,0.390625,distribution_bound_vs_factor_event,2.218612328104082,0.866645440665657
16,55,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,55,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,55,2,A_uniform_hard_box,0.23722462684796852,prepared_state_restriction,3.2263381542620553,0.7653668647301796
16,55,2,A_uniform_hard_box,0.03714204917516972,measurement_data_processing,6.386955811973842,0.23722462684796852
16,55,2,A_uniform_hard_box,0.2981507132406795,sample_union_vs_hellinger,0.8720232173864026,0.25999434422618806
16,55,2,A_uniform_hard_box,0.03125,distribution_bound_vs_factor_event,9.540822823701744,0.2981507132406795
16,55,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,55,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,55,3,A_uniform_hard_box,5.1619136559035694e-08,prepared_state_restriction,0.0,0.0
16,55,3,A_uniform_hard_box,0.0,measurement_data_processing,,5.1619136559035694e-08
16,55,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,55,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,55,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,55,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,55,0,B_exact_finite_discrete_gaussian,0.984721486807445,prepared_state_restriction,2.031031136005956,1.999999999999999
16,55,0,B_exact_finite_discrete_gaussian,0.3501792145963074,measurement_data_processing,2.812050075395391,0.984721486807445
16,55,0,B_exact_finite_discrete_gaussian,0.8829294817397042,sample_union_vs_hellinger,1.132593282568414,1.0
16,55,0,B_exact_finite_discrete_gaussian,0.0625,distribution_bound_vs_factor_event,14.126871707835267,0.8829294817397042
16,55,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,55,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,55,1,B_exact_finite_discrete_gaussian,0.7014895098851657,prepared_state_restriction,2.8510761341640025,1.9999999999999991
16,55,1,B_exact_finite_discrete_gaussian,0.15822745138145117,measurement_data_processing,4.433424818263871,0.7014895098851657
16,55,1,B_exact_finite_discrete_gaussian,0.5754829557619704,sample_union_vs_hellinger,1.7376709248946325,1.0
16,55,1,B_exact_finite_discrete_gaussian,0.0625,distribution_bound_vs_factor_event,9.207727292191526,0.5754829557619704
16,55,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,55,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,55,2,B_exact_finite_discrete_gaussian,0.23693283380020927,prepared_state_restriction,3.230311529450434,0.7653668647301796
16,55,2,B_exact_finite_discrete_gaussian,0.022633082118029425,measurement_data_processing,10.468429910015194,0.23693283380020927
16,55,2,B_exact_finite_discrete_gaussian,0.1364313926134943,sample_union_vs_hellinger,1.1612545455358467,0.15843157482620598
16,55,2,B_exact_finite_discrete_gaussian,0.015625,distribution_bound_vs_factor_event,8.731609127263635,0.1364313926134943
16,55,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,55,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,55,3,B_exact_finite_discrete_gaussian,5.5755039852469285e-08,prepared_state_restriction,0.0,0.0
16,55,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,5.5755039852469285e-08
16,55,3,B_exact_finite_discrete_gaussian,5.5755039852469285e-08,sample_union_vs_hellinger,0.0,0.0
16,55,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,5.5755039852469285e-08
16,65,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,65,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,65,0,A_uniform_hard_box,0.9490264048891289,prepared_state_restriction,2.107422922793862,1.999999999999999
16,65,0,A_uniform_hard_box,0.4697201856149429,measurement_data_processing,2.020407966173933,0.9490264048891289
16,65,0,A_uniform_hard_box,0.9920767506490119,sample_union_vs_hellinger,1.007986528608603,1.0
16,65,0,A_uniform_hard_box,0.46875,distribution_bound_vs_factor_event,2.1164304013845587,0.9920767506490119
16,65,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,65,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,65,1,A_uniform_hard_box,0.7686530778496413,prepared_state_restriction,2.601954064368198,1.9999999999999991
16,65,1,A_uniform_hard_box,0.1241355375129504,measurement_data_processing,6.192046961326057,0.7686530778496413
16,65,1,A_uniform_hard_box,0.632004717980972,sample_union_vs_hellinger,1.374908664236925,0.8689487625906528
16,65,1,A_uniform_hard_box,0.1875,distribution_bound_vs_factor_event,3.3706918292318506,0.632004717980972
16,65,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,65,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,65,2,A_uniform_hard_box,0.2555685157639243,prepared_state_restriction,2.9947619425750003,0.7653668647301796
16,65,2,A_uniform_hard_box,4.381532029557045e-17,measurement_data_processing,5832857412427983.0,0.2555685157639243
16,65,2,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,3.0670724206899314e-16
16,65,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,65,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,65,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,65,3,A_uniform_hard_box,5.1619136559035694e-08,prepared_state_restriction,0.0,0.0
16,65,3,A_uniform_hard_box,0.0,measurement_data_processing,,5.1619136559035694e-08
16,65,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,65,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,65,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,65,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,65,0,B_exact_finite_discrete_gaussian,0.9864788497077576,prepared_state_restriction,2.02741295527268,1.999999999999999
16,65,0,B_exact_finite_discrete_gaussian,0.3208233895067516,measurement_data_processing,3.074834572455627,0.9864788497077576
16,65,0,B_exact_finite_discrete_gaussian,0.8861682537890211,sample_union_vs_hellinger,1.1284538751238995,1.0
16,65,0,B_exact_finite_discrete_gaussian,0.265625,distribution_bound_vs_factor_event,3.3361628377939616,0.8861682537890211
16,65,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,65,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,65,1,B_exact_finite_discrete_gaussian,0.7023091645211349,prepared_state_restriction,2.8477486853865654,1.9999999999999991
16,65,1,B_exact_finite_discrete_gaussian,0.08016989300255808,measurement_data_processing,8.760260719054788,0.7023091645211349
16,65,1,B_exact_finite_discrete_gaussian,0.3526866909026566,sample_union_vs_hellinger,1.5911835220705786,0.5611892510179066
16,65,1,B_exact_finite_discrete_gaussian,0.125,distribution_bound_vs_factor_event,2.8214935272212527,0.3526866909026566
16,65,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,65,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,65,2,B_exact_finite_discrete_gaussian,0.2369330985230224,prepared_state_restriction,3.230307920257963,0.7653668647301796
16,65,2,B_exact_finite_discrete_gaussian,4.662069341687669e-17,measurement_data_processing,5082144454703727.0,0.2369330985230224
16,65,2,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,3.2634485391813683e-16
16,65,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,65,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,65,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,65,3,B_exact_finite_discrete_gaussian,5.3726900748371916e-08,prepared_state_restriction,0.0,0.0
16,65,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,5.3726900748371916e-08
16,65,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
16,65,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,85,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,85,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,85,0,A_uniform_hard_box,0.9248533725603422,prepared_state_restriction,2.162504954123967,1.999999999999999
16,85,0,A_uniform_hard_box,4.1297882679821904e-34,measurement_data_processing,2.23946922347238e+33,0.9248533725603422
16,85,0,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,2.8908517875875333e-33
16,85,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,85,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,85,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,85,1,A_uniform_hard_box,0.33141357403559524,prepared_state_restriction,6.034755835876507,1.9999999999999991
16,85,1,A_uniform_hard_box,3.3891958414494e-34,measurement_data_processing,9.778531236892618e+32,0.33141357403559524
16,85,1,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,2.3724370890145802e-33
16,85,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,85,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,85,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,85,2,A_uniform_hard_box,5.3726900748371916e-08,prepared_state_restriction,14245505.586014515,0.7653668647301796
16,85,2,A_uniform_hard_box,1.5563913242878803e-34,measurement_data_processing,3.45201749135645e+26,5.3726900748371916e-08
16,85,2,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,1.0894739270015162e-33
16,85,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,85,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,85,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,85,3,A_uniform_hard_box,5.3726900748371916e-08,prepared_state_restriction,0.0,0.0
16,85,3,A_uniform_hard_box,0.0,measurement_data_processing,,5.3726900748371916e-08
16,85,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,85,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,85,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,85,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,85,0,B_exact_finite_discrete_gaussian,0.9820751886650121,prepared_state_restriction,2.036503949070037,1.999999999999999
16,85,0,B_exact_finite_discrete_gaussian,0.1822801213593045,measurement_data_processing,5.387725119675437,0.9820751886650121
16,85,0,B_exact_finite_discrete_gaussian,0.58255319227394,sample_union_vs_hellinger,1.716581443999297,1.0
16,85,0,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.58255319227394
16,85,1,B_exact_finite_discrete_gaussian,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,85,1,B_exact_finite_discrete_gaussian,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,85,1,B_exact_finite_discrete_gaussian,0.700724137782488,prepared_state_restriction,2.8541902471480434,1.9999999999999991
16,85,1,B_exact_finite_discrete_gaussian,0.013906229532714455,measurement_data_processing,50.389225644092235,0.700724137782488
16,85,1,B_exact_finite_discrete_gaussian,0.0863344083309376,sample_union_vs_hellinger,1.1275180847462702,0.09734360672900119
16,85,1,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0863344083309376
16,85,2,B_exact_finite_discrete_gaussian,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,85,2,B_exact_finite_discrete_gaussian,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,85,2,B_exact_finite_discrete_gaussian,0.23664069031709312,prepared_state_restriction,3.234299493061001,0.7653668647301796
16,85,2,B_exact_finite_discrete_gaussian,3.2959746043559335e-17,measurement_data_processing,7179687913989103.0,0.23664069031709312
16,85,2,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,2.3071822230491534e-16
16,85,2,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,85,3,B_exact_finite_discrete_gaussian,0.0,omitted_gate_triangle,,0.0
16,85,3,B_exact_finite_discrete_gaussian,0.0,product_tensor_triangle,,0.0
16,85,3,B_exact_finite_discrete_gaussian,5.3726900748371916e-08,prepared_state_restriction,0.0,0.0
16,85,3,B_exact_finite_discrete_gaussian,0.0,measurement_data_processing,,5.3726900748371916e-08
16,85,3,B_exact_finite_discrete_gaussian,0.0,sample_union_vs_hellinger,,0.0
16,85,3,B_exact_finite_discrete_gaussian,0.0,distribution_bound_vs_factor_event,,0.0
16,95,0,A_uniform_hard_box,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,95,0,A_uniform_hard_box,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,95,0,A_uniform_hard_box,0.9989801289603143,prepared_state_restriction,2.0020418244770224,1.999999999999999
16,95,0,A_uniform_hard_box,0.5629997531179902,measurement_data_processing,1.7743882185165964,0.9989801289603143
16,95,0,A_uniform_hard_box,0.9957041485380816,sample_union_vs_hellinger,1.0043143854208356,1.0
16,95,0,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.9957041485380816
16,95,1,A_uniform_hard_box,1.66293922460509,omitted_gate_triangle,1.1807379244180771,1.9634954084936207
16,95,1,A_uniform_hard_box,1.9999999999999991,product_tensor_triangle,1.9634954084936216,3.9269908169872414
16,95,1,A_uniform_hard_box,0.7185204861194768,prepared_state_restriction,2.783497532271384,1.9999999999999991
16,95,1,A_uniform_hard_box,0.24626458582104765,measurement_data_processing,2.9176768706873752,0.7185204861194768
16,95,1,A_uniform_hard_box,0.8045781683241029,sample_union_vs_hellinger,1.242887315825324,1.0
16,95,1,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.8045781683241029
16,95,2,A_uniform_hard_box,0.3901806440322565,omitted_gate_triangle,1.006454542799564,0.39269908169872414
16,95,2,A_uniform_hard_box,0.7653668647301796,product_tensor_triangle,1.026172152977031,0.7853981633974483
16,95,2,A_uniform_hard_box,0.237224626847969,prepared_state_restriction,3.226338154262049,0.7653668647301796
16,95,2,A_uniform_hard_box,0.03489527239660034,measurement_data_processing,6.798188137115116,0.237224626847969
16,95,2,A_uniform_hard_box,0.26159178644963604,sample_union_vs_hellinger,0.9337713163376817,0.24426690677620239
16,95,2,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.26159178644963604
16,95,3,A_uniform_hard_box,0.0,omitted_gate_triangle,,0.0
16,95,3,A_uniform_hard_box,0.0,product_tensor_triangle,,0.0
16,95,3,A_uniform_hard_box,5.5755039852469285e-08,prepared_state_restriction,0.0,0.0
16,95,3,A_uniform_hard_box,0.0,measurement_data_processing,,5.5755039852469285e-08
16,95,3,A_uniform_hard_box,0.0,sample_union_vs_hellinger,,0.0
16,95,3,A_uniform_hard_box,0.0,distribution_bound_vs_factor_event,,0.0
16,95,0,B_exact_finite_discrete_gaussian,1.9957178464772065,omitted_gate_triangle,3.345104319562218,6.675884388878311
16,95,0,B_exact_finite_discrete_gaussian,1.999999999999999,product_tensor_triangle,6.675884388878314,13.351768777756622
16,95,0,B_exact_finite_discrete_gaussian,0.9839414476315361,prepared_state_restriction,2.032641276383098,1.999999999999999
16,95,0,B_exact_finite_discrete_gaussian,0.14530273601875332,measurement_data_processing,6.771664970606919,0.9839414476315361
