N,base,factor_ci95_high,factor_ci95_low,factor_probability,instance_id,mean_runtime_seconds,noise_axis,noise_setting,order_ci95_high,order_ci95_low,order_probability,realizations,shots
35,11,0.0741026511527422,0.0,0.0,35:11,3.544618721207371e-05,baseline,baseline,0.8507951119028996,0.6121535625207293,0.75,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.131947960355319e-05,controlled_phase,cphase_gain_0p02,0.800544878322685,0.5466666274950367,0.6875,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.236550128349336e-05,controlled_phase,cphase_gain_0p05,0.7115054026542299,0.44281082215364653,0.5833333333333334,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.2776083268496827e-05,controlled_phase,cphase_gain_0p10,0.7656654288731427,0.5043879645406409,0.6458333333333334,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.873177138302708e-05,controlled_phase,cphase_sigma_0p02,0.7297937350404942,0.4631015459693511,0.6041666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,4.064147833560128e-05,controlled_phase,cphase_sigma_0p05,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,4.028643797937548e-05,controlled_phase,cphase_sigma_0p10,0.800544878322685,0.5466666274950367,0.6875,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,2.86796885120566e-05,cx_depolarizing,cx_depol_0p001,0.783233986291032,0.5253984633247204,0.6666666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,2.955122848410004e-05,cx_depolarizing,cx_depol_0p005,0.8507951119028996,0.6121535625207293,0.75,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.165456231120819e-05,cx_depolarizing,cx_depol_0p010,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.136197877514254e-05,rz_rotation,rz_bias_0p02,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,2.9837709310716793e-05,rz_rotation,rz_bias_0p05,0.783233986291032,0.5253984633247204,0.6666666666666666,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.2248207692949414e-05,rz_rotation,rz_bias_0p10,0.800544878322685,0.5466666274950367,0.6875,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,4.4223041792671815e-05,rz_rotation,rz_sigma_0p02,0.8175858393813663,0.5682047226383246,0.7083333333333334,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,5.1388021953850206e-05,rz_rotation,rz_sigma_0p05,0.800544878322685,0.5466666274950367,0.6875,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,4.662149876821786e-05,rz_rotation,rz_sigma_0p10,0.6929894535958907,0.4227477150100165,0.5625,48,1
35,11,0.0741026511527422,0.0,0.0,35:11,3.40095017842638e-05,baseline,baseline,0.9414302824959915,0.7529927291394518,0.875,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.352697937467989e-05,controlled_phase,cphase_gain_0p02,0.9785171568687727,0.8316430233725778,0.9375,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.265541666526891e-05,controlled_phase,cphase_gain_0p05,0.9785171568687727,0.8316430233725778,0.9375,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.3579854364991966e-05,controlled_phase,cphase_gain_0p10,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.37629583858264e-05,controlled_phase,cphase_sigma_0p02,0.9414302824959915,0.7529927291394518,0.875,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.4532209004585944e-05,controlled_phase,cphase_sigma_0p05,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.4879334028422214e-05,controlled_phase,cphase_sigma_0p10,0.9414302824959915,0.7529927291394518,0.875,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.0183250601112377e-05,cx_depolarizing,cx_depol_0p001,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.0310875141973764e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.3499917359828636e-05,cx_depolarizing,cx_depol_0p010,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.302774863792971e-05,rz_rotation,rz_bias_0p02,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,2.9849853793469567e-05,rz_rotation,rz_bias_0p05,0.9414302824959915,0.7529927291394518,0.875,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.0350709797251813e-05,rz_rotation,rz_bias_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.558935350156389e-05,rz_rotation,rz_sigma_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,4.057033371888489e-05,rz_rotation,rz_sigma_0p05,0.9785171568687727,0.8316430233725778,0.9375,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,3.8729168106025703e-05,rz_rotation,rz_sigma_0p10,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,2
35,11,0.0741026511527422,0.0,0.0,35:11,4.3513770833669696e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.3416665903350804e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.193398035567952e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.1730064064419516e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.2151834046914395e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.541233344449817e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.310416685863553e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.010239596633861e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.368047969668017e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.753649864142062e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.579608442630464e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,3.9097105400287546e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.128731173598984e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.355198022191568e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.633416695772515e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,4.3746415940404404e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,11,0.0741026511527422,0.0,0.0,35:11,5.595395911465554e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.4462708249047864e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.543397977210892e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.4054562800350446e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.43793124355337e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.5736833019182086e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.4631083003187086e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.304083242663182e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.943395778255459e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,6.746604200695099e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.512581295382309e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.236883407633286e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.3886270810229085e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.5379353701331034e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.651295790206253e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,11,0.0741026511527422,0.0,0.0,35:11,5.7454791810111296e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.8826985220411018,0.6574082647864651,0.7916666666666666,35:2,4.5408874636147324e-05,baseline,baseline,0.8826985220411018,0.6574082647864651,0.7916666666666666,48,1
35,2,0.9130458996054678,0.7042189996260375,0.8333333333333334,35:2,3.436543647694634e-05,controlled_phase,cphase_gain_0p02,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,1
35,2,0.8343419643836709,0.5900276538379887,0.7291666666666666,35:2,3.1197979600013546e-05,controlled_phase,cphase_gain_0p05,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
35,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,35:2,3.179516685728837e-05,controlled_phase,cphase_gain_0p10,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,1
35,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,35:2,4.041843718975239e-05,controlled_phase,cphase_sigma_0p02,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,1
35,2,0.8980872365179983,0.6805986065115378,0.8125,35:2,4.111368768159688e-05,controlled_phase,cphase_sigma_0p05,0.8980872365179983,0.6805986065115378,0.8125,48,1
35,2,0.8507951119028996,0.6121535625207293,0.75,35:2,3.9097269715663664e-05,controlled_phase,cphase_sigma_0p10,0.8507951119028996,0.6121535625207293,0.75,48,1
35,2,0.8343419643836709,0.5900276538379887,0.7291666666666666,35:2,3.5858562720629074e-05,cx_depolarizing,cx_depol_0p001,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
35,2,0.800544878322685,0.5466666274950367,0.6875,35:2,3.396529154997552e-05,cx_depolarizing,cx_depol_0p005,0.800544878322685,0.5466666274950367,0.6875,48,1
35,2,0.6929894535958907,0.4227477150100165,0.5625,35:2,3.65052501365426e-05,cx_depolarizing,cx_depol_0p010,0.6929894535958907,0.4227477150100165,0.5625,48,1
35,2,0.8669230897101096,0.6346046409154885,0.7708333333333334,35:2,3.1190083367012754e-05,rz_rotation,rz_bias_0p02,0.8669230897101096,0.6346046409154885,0.7708333333333334,48,1
35,2,0.9130458996054678,0.7042189996260375,0.8333333333333334,35:2,3.116927049025738e-05,rz_rotation,rz_bias_0p05,0.9130458996054678,0.7042189996260375,0.8333333333333334,48,1
35,2,0.9546789490988218,0.7783231187385907,0.8958333333333334,35:2,3.103291752874308e-05,rz_rotation,rz_bias_0p10,0.9546789490988218,0.7783231187385907,0.8958333333333334,48,1
35,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,35:2,4.2005978684755974e-05,rz_rotation,rz_sigma_0p02,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,1
35,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,35:2,4.0836105047977377e-05,rz_rotation,rz_sigma_0p05,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,1
35,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,35:2,6.880039685105051e-05,rz_rotation,rz_sigma_0p10,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,1
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.595308468599493e-05,baseline,baseline,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,35:2,3.47630824156416e-05,controlled_phase,cphase_gain_0p02,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
35,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,35:2,3.3206542563372445e-05,controlled_phase,cphase_gain_0p05,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
35,2,0.9963129840206002,0.8910053086246883,0.9791666666666666,35:2,3.2683956609010543e-05,controlled_phase,cphase_gain_0p10,0.9963129840206002,0.8910053086246883,0.9791666666666666,48,2
35,2,0.9785171568687727,0.8316430233725778,0.9375,35:2,3.6579020161298104e-05,controlled_phase,cphase_sigma_0p02,0.9785171568687727,0.8316430233725778,0.9375,48,2
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.6754229464956247e-05,controlled_phase,cphase_sigma_0p05,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.6676208461964656e-05,controlled_phase,cphase_sigma_0p10,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,3.60719795935438e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,2
35,2,0.9275184258620602,0.7283255295714138,0.8541666666666666,35:2,3.493054161178103e-05,cx_depolarizing,cx_depol_0p005,0.9275184258620602,0.7283255295714138,0.8541666666666666,48,2
35,2,0.8669230897101096,0.6346046409154885,0.7708333333333334,35:2,3.5533855225367006e-05,cx_depolarizing,cx_depol_0p010,0.8669230897101096,0.6346046409154885,0.7708333333333334,48,2
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.2358603978840016e-05,rz_rotation,rz_bias_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9671167756500444,0.8044643483893369,0.9166666666666666,35:2,3.26831668644445e-05,rz_rotation,rz_bias_0p05,0.9671167756500444,0.8044643483893369,0.9166666666666666,48,2
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.225429130300957e-05,rz_rotation,rz_bias_0p10,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9884983479210344,0.8602408885222853,0.9583333333333334,35:2,3.790106287245484e-05,rz_rotation,rz_sigma_0p02,0.9884983479210344,0.8602408885222853,0.9583333333333334,48,2
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,3.715452021424426e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,2
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,4.7048498951577734e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,2
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.614239550292647e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.0382751093517676e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,4.92109368982104e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,4.91727699530505e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.294966589038571e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.3629354927882865e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.289145944213184e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.3398416942703385e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.655391608646217e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.344525137237118e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.003645734783883e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,4.928733384682952e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,4.8792686963376276e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.3001625019533094e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,5.2532165985515654e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,6.248874948748077e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,8
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.92464579717489e-05,baseline,baseline,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.38455003859902e-05,controlled_phase,cphase_gain_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.193752268600899e-05,controlled_phase,cphase_gain_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.121966730968173e-05,controlled_phase,cphase_gain_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.603997922463653e-05,controlled_phase,cphase_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.383860338450177e-05,controlled_phase,cphase_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.518839659799899e-05,controlled_phase,cphase_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.784287420993981e-05,cx_depolarizing,cx_depol_0p001,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.874735395792716e-05,cx_depolarizing,cx_depol_0p005,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.865449879318476e-05,cx_depolarizing,cx_depol_0p010,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.132374988335262e-05,rz_rotation,rz_bias_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.129864570742939e-05,rz_rotation,rz_bias_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.227341666293796e-05,rz_rotation,rz_bias_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.486458495501817e-05,rz_rotation,rz_sigma_0p02,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,7.472304332623025e-05,rz_rotation,rz_sigma_0p05,0.9999999999999999,0.9258973488472576,1.0,48,16
35,2,0.9999999999999999,0.9258973488472576,1.0,35:2,8.395054070812573e-05,rz_rotation,rz_sigma_0p10,0.9999999999999999,0.9258973488472576,1.0,48,16
39,2,0.8343419643836709,0.5900276538379887,0.7291666666666666,39:2,3.714935428433819e-05,baseline,baseline,0.8343419643836709,0.5900276538379887,0.7291666666666666,48,1
39,2,0.8507951119028996,0.6121535625207293,0.75,39:2,3.414056269927338e-05,controlled_phase,cphase_gain_0p02,0.8507951119028996,0.6121535625207293,0.75,48,1
